0.061643409945203786, 0.3194494094932453
0.42316672035626, 0.3034628289751709
0.4924064925738743, 0.30676689355944603
0.5262029741491591, 0.3079283321276307
0.5508312165737153, 0.28879809992698335
0.5818174932684217, 0.27706302911974495
0.6040505162307195, 0.27682147365218646
0.6257583200931549, 0.24143149385539192
0.641210458959852, 0.2521915525624839
0.6434097732816424, 0.24758054036647079
0.656892238344465, 0.26645134659095987
0.6584080304418292, 0.25606481102295225
0.6652950167655944, 0.26069862824321416
0.6676557932581221, 0.25020469661103567
0.6730298297745841, 0.2640895360770325
0.6778351153646197, 0.2398534986714367
0.683649616582053, 0.23364073953901732
0.6897206595965795, 0.23007836712834737
0.6983448420252119, 0.22141937929942893
0.7063139625958034, 0.21939244806223243
0.7139477321079799, 0.22067077634468052
0.7219929371561323, 0.20855806661226478
0.7300173265593393, 0.21148707510049763
0.7380666988236564, 0.21110916523806125
0.745840094770704, 0.2220650126691907
0.754161696774619, 0.2209592912695371
0.7622109157698495, 0.22400162869598708
